time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,et0_fao_evapotranspiration,city,latitude,longitude,wildfire_label,flood_label
2025-11-10 18:30:00+00:00,14.6285,83.0,11.772507,14.702234,0.0,0.0,0.0,988.4704,46.0,3.2599385,3.96,0.0,Delhi,28.7041,77.1025,0,0
2025-11-10 19:30:00+00:00,14.0785,87.0,11.94704,14.103411,0.0,0.0,0.0,988.1287,38.0,3.9763298,6.12,0.0,Delhi,28.7041,77.1025,0,0
2025-11-10 20:30:00+00:00,13.3285,90.0,11.722038,13.326521,0.0,0.0,0.0,987.67096,0.0,3.671294,6.8399997,0.0,Delhi,28.7041,77.1025,0,0
2025-11-10 21:30:00+00:00,12.8785,89.0,11.109062,12.686474,0.0,0.0,0.0,987.5329,0.0,3.671294,7.2,0.0,Delhi,28.7041,77.1025,0,0
2025-11-10 22:30:00+00:00,12.4785,89.0,10.71457,12.116152,0.0,0.0,0.0,987.30145,0.0,4.0249224,7.5599995,0.0,Delhi,28.7041,77.1025,0,0
2025-11-10 23:30:00+00:00,12.0785,88.0,10.150853,11.558216,0.0,0.0,0.0,987.36255,0.0,3.9763298,7.5599995,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 00:30:00+00:00,11.6285,89.0,9.876246,11.032184,0.0,0.0,0.0,988.00275,0.0,3.96,7.5599995,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 01:30:00+00:00,11.7285,88.0,9.806118,11.162231,0.0,0.0,0.0,988.8881,0.0,3.6179552,7.2,0.009737703,Delhi,28.7041,77.1025,0,0
2025-11-11 02:30:00+00:00,14.028501,81.0,10.818234,13.651684,0.0,0.0,0.0,989.6824,0.0,4.3349743,10.08,0.097076595,Delhi,28.7041,77.1025,0,0
2025-11-11 03:30:00+00:00,17.1285,73.0,12.248822,17.139328,0.0,0.0,0.0,990.54504,0.0,4.73506,11.879999,0.22232966,Delhi,28.7041,77.1025,0,0
2025-11-11 04:30:00+00:00,19.7785,66.0,13.244803,20.210506,0.0,0.0,0.0,990.58307,0.0,5.5887027,14.4,0.3400049,Delhi,28.7041,77.1025,0,0
2025-11-11 05:30:00+00:00,21.828499,61.0,13.973138,23.058386,0.0,0.0,0.0,989.98047,0.0,6.379216,16.56,0.42627805,Delhi,28.7041,77.1025,0,0
2025-11-11 06:30:00+00:00,23.2785,56.0,14.012171,24.59558,0.0,0.0,0.0,989.0322,0.0,7.42159,18.72,0.46945965,Delhi,28.7041,77.1025,0,0
2025-11-11 07:30:00+00:00,24.078499,48.0,12.3877325,24.44665,0.0,0.0,0.0,988.3202,0.0,8.707237,20.880001,0.46618113,Delhi,28.7041,77.1025,0,0
